Labels,Title,State,Date,URL,Author
"Briggs&Stratton GA1 defer, Briggs&Stratton SP1 mustfix, IBM-HST-RAS, SuperMicro FW, verify",RAS: maint cmd complete analysis failed error (VPD Update failure) reported for a single chipkill inject,closed,2016-06-13,https://github.com/open-power/supermicro-openpower/issues/114,shwjanar
"Briggs&Stratton GA1 mustfix, IBM FW, IBM-HST-RAS","RAS : PD Guide , Knowledge Centre update required for PCIe adapter Location codes",closed,2016-06-10,https://github.com/open-power/supermicro-openpower/issues/113,absaikia
"Briggs, HOT",Briggs: Memory performance issues on 2nd socket,closed,2016-06-10,https://github.com/open-power/supermicro-openpower/issues/112,a-barrera
"IBM FW, IBM-HST-RAS, verify",RAS:POWER SUPPLY: PD guide calls out wrong PS,closed,2016-06-10,https://github.com/open-power/supermicro-openpower/issues/111,jyopatel
"IBM-HST-RAS, SuperMicro FW, verify",RAS: Brick Protection: Unable to recover PNOR from BMC after PNOR image corruption ..can't boot host or get to petitboot anymore,closed,2016-06-09,https://github.com/open-power/supermicro-openpower/issues/110,absaikia
"HOT, SuperMicro FW, verify",SBE Update Settings,closed,2016-06-09,https://github.com/open-power/supermicro-openpower/issues/109,a-barrera
"duplicate, IBM-HST-GP, Linux OS","CLI for the Marvell Onboard SATA controller does not support ""Locate"" function to turn on leds on HDD",closed,2016-06-09,https://github.com/open-power/supermicro-openpower/issues/108,dacng
"Briggs&Stratton GA1 defer, IBM-HST-GP, Linux OS, Ubuntu, verify",Ubuntu 16.4 -- messages popped up on SOL when creating H/W raid using sata drives connected to onboard Marvell Sata Controll,closed,2016-06-09,https://github.com/open-power/supermicro-openpower/issues/107,dacng
"IBM PowerKVM, IBM-ISST",No disk available from 3.1.1. installer on system previously installed with 3.1.0,closed,2016-06-09,https://github.com/open-power/supermicro-openpower/issues/106,haochanh
"IBM I/O Adapters, IBM-HST-GP, Linux OS, Mustfix ASAP, SuperMicro FW, Ubuntu","ubuntu 16.4 -- the operating system encountered error, ""Oops: Kernel access of bad area, sig: 11 [#2]"" after creating raid devices",open,2016-06-08,https://github.com/open-power/supermicro-openpower/issues/105,dacng
"IBM-HST-GP, SuperMicro FW, verify",PNOR 602 still has 526 date,closed,2016-06-08,https://github.com/open-power/supermicro-openpower/issues/104,wildingj
"IBM-HST-GP, SuperMicro FW, verify",pUpdate 2.07 help menu needs a correction for PNOR update,closed,2016-06-08,https://github.com/open-power/supermicro-openpower/issues/103,wildingj
"IBM-HST-RAS, SuperMicro FW",RAS:PEL Data and gard calls out non existent Membuf5 for error injected to Membuf2,closed,2016-06-08,https://github.com/open-power/supermicro-openpower/issues/102,absaikia
IBM-HST-GP,Nvidia K80 doesn't fit P8DTU 2U system with the new mid-system stabilizing bracket installed,closed,2016-06-08,https://github.com/open-power/supermicro-openpower/issues/101,wildingj
"Briggs&Stratton GA1 defer, IBM-HST-GP, Linux OS, Ubuntu",hxecapi HE program for afu0.0d terminated by exit(255) call after the 24th reboot,open,2016-06-07,https://github.com/open-power/supermicro-openpower/issues/100,dacng
"IBM PowerKVM, IBM-ISST",infinite loop in ast driver during install 3.1.1 build 20,closed,2016-06-06,https://github.com/open-power/supermicro-openpower/issues/99,haochanh
"IBM-ISST, Linux OS","""lscpu"" vs. ""virsh nodeinfo"" shows conflict threads per core information",closed,2016-06-04,https://github.com/open-power/supermicro-openpower/issues/98,haochanh
"IBM-HST-RAS, SuperMicro FW, verify",RAS: SEL and PEL callouts are different for OCC Predictive error,closed,2016-06-03,https://github.com/open-power/supermicro-openpower/issues/97,absaikia
,Amester shows network status as disconnected and cannot do power control,closed,2016-06-03,https://github.com/open-power/supermicro-openpower/issues/96,kcli
"Briggs&Stratton GA1 mustfix, IBM-HST-GP, RHEL, SuperMicro I/O Adapters, verify",Stratton:RedHat 7.2LE: 4 Ports Raised Card:NO Embedded Driver Support XL710 on AOC-**-i4XTF,closed,2016-06-03,https://github.com/open-power/supermicro-openpower/issues/95,ahthai
"Briggs&Stratton GA1 mustfix, IBM-HST-GP, RHEL, SuperMicro I/O Adapters",1U/2U:Integrated 4 port Raised card/AOC-STGS-i2T: Need Their Device Driver to install Redhat7.2 ,closed,2016-06-02,https://github.com/open-power/supermicro-openpower/issues/94,ahthai
"IBM-HST-GP, Linux OS",Redhat 7.2LE -- HTX's memcopy test failed to run on Alpha Data adapter,closed,2016-06-02,https://github.com/open-power/supermicro-openpower/issues/93,dacng
"Briggs&Stratton GA1 defer, IBM-HST-GP, RHEL, verify",Redhat 7.2LE - hxecom encountered error on AOC-STGN-i2S Intel x710 Dual Port 10Gb SFP+ adapter,closed,2016-06-02,https://github.com/open-power/supermicro-openpower/issues/92,dacng
"IBM-HST-RAS, SuperMicro FW, verify",RAS : No SEL logged to indicate OCC Cache UE on the 2nd Proc Chip . works fine on Proc1,closed,2016-06-01,https://github.com/open-power/supermicro-openpower/issues/91,absaikia
"IBM-HST-GP, SuperMicro FW, Tencent defer, verify",pUpdate_206 using lan interface is very slow,closed,2016-06-01,https://github.com/open-power/supermicro-openpower/issues/90,wildingj
"Briggs&Stratton GA1 defer, IBM-HST-GP, Linux OS, Ubuntu",ubuntu 14.4.4 -- machine failed to boot to OS's login prompt during repeated power-off then on every hour,closed,2016-06-01,https://github.com/open-power/supermicro-openpower/issues/89,dacng
"Briggs&Stratton GA1 mustfix, IBM-HST-GP, KVM, SuperMicro FW, Ubuntu, verify",1U:Ubuntu14.04:Adapter:lscfg Displayed Wrong Slot #,closed,2016-06-01,https://github.com/open-power/supermicro-openpower/issues/88,ahthai
"Briggs&Stratton GA1 mustfix, IBM-HST-GP, SuperMicro FW, verify",2U:Ubuntu16.04:Adapter:lscfg Displayed Wrong Slot #,closed,2016-06-01,https://github.com/open-power/supermicro-openpower/issues/87,ahthai
"IBM-HST-RAS, SuperMicro FW, verify",RAS:2U System flooded with processor Performance Lag SELs on executing HTX ,closed,2016-05-31,https://github.com/open-power/supermicro-openpower/issues/86,absaikia
"IBM PowerKVM, IBM-HST-GP",1U/2U:PowerKVM:FullBootme:Stopped at Host Login,closed,2016-05-29,https://github.com/open-power/supermicro-openpower/issues/85,ahthai
"IBM-HST-GP, Linux OS, Mustfix ASAP, RHEL, Tencent defer, Ubuntu","Redhat 7.2 -- while running i/o (htx) exercisers, sata driver 's ""hard resetting link"" poped up on SOL",closed,2016-05-27,https://github.com/open-power/supermicro-openpower/issues/84,dacng
"Briggs&Stratton GA1 defer, SuperMicro FW, Tencent defer","Incorrect hardware frequency lower limit reported by ""cpufreq-info -c 0""",open,2016-05-26,https://github.com/open-power/supermicro-openpower/issues/83,bwmashak
"IBM-HST-GP, SuperMicro I/O Adapters, Tencent defer",2U:Ubuntu14:04:HTX:Cable Pull:Took Too Long to Report HTX Errors,closed,2016-05-26,https://github.com/open-power/supermicro-openpower/issues/82,ahthai
IBM-HST-GP,1U/2U:Ubuntu16/14.04:CablePull: Ethernet Device Exercise Unrecovered after Plug it back,closed,2016-05-26,https://github.com/open-power/supermicro-openpower/issues/81,ahthai
"IBM-HST-RAS, SuperMicro FW, Tencent defer, verify","RAS:  SEL , eSEL==>PEL issues for OCC Cache UE",closed,2016-05-26,https://github.com/open-power/supermicro-openpower/issues/80,absaikia
"IBM-HST-RAS, SuperMicro FW, Tencent must-fix, verify",RAS: Speed of the Fans are not increased as a preventive measure when OCCs are disabled,closed,2016-05-26,https://github.com/open-power/supermicro-openpower/issues/79,absaikia
"IBM-HST-RAS, SuperMicro FW, Tencent defer, verify",RAS: BMC Sensor GUI colour for OCC active sensors should be red when OCCs are is in  disabled state,closed,2016-05-26,https://github.com/open-power/supermicro-openpower/issues/78,absaikia
"Briggs, IBM FW, IBM-HST-RAS, Stratton, Tencent defer",RAS: Disk Fault LED doesn't work for onboard Marvel controller,closed,2016-05-25,https://github.com/open-power/supermicro-openpower/issues/77,absaikia
"Briggs&Stratton GA1 mustfix, IBM-HST-RAS, SuperMicro FW, verify",RAS: Pulling out one dimm at IPL time brings all of 8 dimms under CPU2 offline,closed,2016-05-25,https://github.com/open-power/supermicro-openpower/issues/76,absaikia
"Briggs, IBM FW, IBM-HST-RAS, Stratton, Tencent defer, verify",RAS: Need PD Guide updation for multiple limitations in the disk activity and disk Fault LED... LED behaviour different for SAS vs SATA..,closed,2016-05-25,https://github.com/open-power/supermicro-openpower/issues/75,absaikia
"Briggs&Stratton GA1 defer, IBM-HST-GP, SuperMicro I/O Adapters, Tencent defer, Ubuntu","Ubuntu 14.04.04 -- During EEH recovery of AOC-SG-i2 Intel 82575EB Dual Port 1Gbase-T adapter, driver encountered instruction fault",closed,2016-05-25,https://github.com/open-power/supermicro-openpower/issues/74,dacng
IBM-HST-GP,EEH Error Injection:2U Slot4: Host Unaccessible at 1st Injection,closed,2016-05-25,https://github.com/open-power/supermicro-openpower/issues/73,ahthai
"IBM-HST-GP, Tencent defer",Ubuntu 14.4.4 -- machine failed to boot to OS's login prompt during repeated power-off then on every hour,closed,2016-05-25,https://github.com/open-power/supermicro-openpower/issues/72,dacng
"IBM-HST-GP, Tencent defer",EEH Error Injection:1U Slot 3: Adapter Recovered But Host Unaccessible/SATA link down,closed,2016-05-25,https://github.com/open-power/supermicro-openpower/issues/71,ahthai
"IBM-HST-RAS, SuperMicro FW, Tencent must-fix, verify",RAS: incorrect physical Location Call out in the OS log for PCIe fault,closed,2016-05-25,https://github.com/open-power/supermicro-openpower/issues/70,absaikia
"IBM-ISST, Tencent defer, verify",Infinite loop on boot with memory error logged,closed,2016-05-24,https://github.com/open-power/supermicro-openpower/issues/69,mpanico
"IBM-HST-GP, Tencent defer",BMC.026: Factory Default GUI NOT Working,closed,2016-05-24,https://github.com/open-power/supermicro-openpower/issues/68,ahthai
"Briggs&Stratton GA1 defer, Linux OS, Tencent defer, Ubuntu",SMC test: NMI watchdog msg about CPU soft lock up when installing Ubuntu 16.04 ,open,2016-05-24,https://github.com/open-power/supermicro-openpower/issues/67,jimsmc
"Briggs&Stratton GA1 mustfix, SuperMicro FW, Tencent defer",SMC test: duplicate netboot option per NIC port ,closed,2016-05-24,https://github.com/open-power/supermicro-openpower/issues/66,jimsmc
"Mustfix ASAP, RHEL, Tencent defer, verify",SMC test: OS installation still required a remote system: either through SOL/COM-console ,closed,2016-05-24,https://github.com/open-power/supermicro-openpower/issues/65,jimsmc
,SMC test: Incorrect HDD size in petiboot shell,closed,2016-05-24,https://github.com/open-power/supermicro-openpower/issues/64,jimsmc
"IBM-HST-GP, KVM, Linux OS, Tencent defer, Ubuntu",ubuntu 14.04.4 -- driver failed to initialize AlphaData adapter,closed,2016-05-24,https://github.com/open-power/supermicro-openpower/issues/63,dacng
"IBM-ISST, verify",No activity LED light display on the case of front Chassic,closed,2016-05-24,https://github.com/open-power/supermicro-openpower/issues/62,haochanh
"IBM PowerKVM, IBM-ISST",ics_opal_set_affinity: No online cpus in the mask,closed,2016-05-24,https://github.com/open-power/supermicro-openpower/issues/61,haochanh
"IBM-HST-RAS, Tencent must-fix, verify",RAS: memory scrub doesn't restart  after completing one iteration from rank0 to rank1 for dimms under Centaur chip 3 and 4,closed,2016-05-23,https://github.com/open-power/supermicro-openpower/issues/60,absaikia
"Briggs&Stratton GA1 mustfix, KVM, SuperMicro SL, Tencent defer, Ubuntu",Host OS slowly runs out of available memory after running UbuntuKVM Guest Create/Destroy loop,open,2016-05-23,https://github.com/open-power/supermicro-openpower/issues/59,rogerc-smc
"HOT, IBM-HST-GP, SuperMicro FW, SuperMicro SL",Updated BMC to .026: Lost BMC Connection,closed,2016-05-23,https://github.com/open-power/supermicro-openpower/issues/58,ahthai
,Updated BMC .026: Lost BMC Network,closed,2016-05-23,https://github.com/open-power/supermicro-openpower/issues/57,ahthai
"Briggs&Stratton GA1 mustfix, IBM-HST-RAS, SuperMicro FW, Tencent defer, verify","RAS: Powering on with just 1 Power supply doesn't create any SEL, No indication of missing Power supply",closed,2016-05-22,https://github.com/open-power/supermicro-openpower/issues/56,absaikia
"Briggs&Stratton GA1 mustfix, IBM-HST-RAS, SuperMicro FW, Tencent defer, verify",RAS: MBA0 Memory UE on Cenatur Chip4 brought all dimms under Proc2 offline           ,closed,2016-05-22,https://github.com/open-power/supermicro-openpower/issues/55,absaikia
"IBM-HST-RAS, SuperMicro FW, Tencent must-fix, verify",RAS:BMC Sensor GUI shows de-configured dimms in green,closed,2016-05-21,https://github.com/open-power/supermicro-openpower/issues/54,absaikia
"IBM-HST-RAS, SuperMicro FW, Tencent must-fix, verify",RAS: Issues in the Memory Buffer Interface Checkstop error SELs,closed,2016-05-21,https://github.com/open-power/supermicro-openpower/issues/53,absaikia
"IBM-HST-RAS, SuperMicro FW, Tencent must-fix, verify","RAS: ipmi ""sel get sel_id"" command doesn't display the FRU description ",closed,2016-05-21,https://github.com/open-power/supermicro-openpower/issues/52,absaikia
"Briggs&Stratton GA1 defer, IBM-HST-GP, SuperMicro FW, Tencent defer, Ubuntu, verify","after installing ubuntu 14.4, shut down OS shows ""Unknown Core check stop""",closed,2016-05-20,https://github.com/open-power/supermicro-openpower/issues/51,dacng
"Briggs&Stratton GA1 mustfix, IBM-HST-GP, SuperMicro FW, Tencent defer, verify",petiboot menu does not show interfaces for AOC-SG-i2 Intel 82575EB Dual Port 1Gbase-T adapter,closed,2016-05-20,https://github.com/open-power/supermicro-openpower/issues/50,dacng
"IBM-HST-RAS, Tencent defer, verify",RAS: eSEL PEL Data for NX Unit error which causes a OPAL triggered TI has multiple incorrect info,closed,2016-05-20,https://github.com/open-power/supermicro-openpower/issues/49,absaikia
"IBM-HST-RAS, SuperMicro FW",RAS : FANs are missing  in the FRU Inventory List for both 1U and 2U systems,closed,2016-05-18,https://github.com/open-power/supermicro-openpower/issues/48,absaikia
"Briggs, IBM-HST-RAS, Tencent defer, verify",RAS:HDD activity LED on the Chassis front Panel is not working on 2U systems,closed,2016-05-18,https://github.com/open-power/supermicro-openpower/issues/47,absaikia
"IBM-HST-GP, SuperMicro FW, Tencent must-fix, verify",FRU 47 missing hostboot version,closed,2016-05-18,https://github.com/open-power/supermicro-openpower/issues/46,wildingj
"IBM-HST-RAS, SuperMicro FW, Tencent defer, verify",RAS:Minor issue on the IPMI Sel elist output for FAN FAULT de-assertion event,closed,2016-05-17,https://github.com/open-power/supermicro-openpower/issues/45,absaikia
"Briggs, IBM-HST-RAS, SuperMicro FW, Tencent defer, verify","RAS:  8 Fan Sensors  against 4 Fans on 2U systems, Fan numbering (2,3,6 and 7) is confusing",closed,2016-05-17,https://github.com/open-power/supermicro-openpower/issues/44,absaikia
"IBM-HST-RAS, SuperMicro FW, Tencent must-fix, verify","RAS: OCC Stayed in active state after OCC Cache UE , NO SELs indicating OCC reset",closed,2016-05-17,https://github.com/open-power/supermicro-openpower/issues/43,absaikia
"IBM-HST-GP, verify",Briggs 1S:Ubuntu 14.04: 4 Ports Raised Card Unconfigured,closed,2016-05-17,https://github.com/open-power/supermicro-openpower/issues/42,ahthai
"IBM-HST-GP, SuperMicro FW, Tencent defer",P8DTU: XL710 Network boot device not listed in petitboot menus,closed,2016-05-16,https://github.com/open-power/supermicro-openpower/issues/41,wildingj
IBM-HST-GP,CPLD B2.81.00 - no boot devices available in petitboot menu for 12+ minutes,closed,2016-05-14,https://github.com/open-power/supermicro-openpower/issues/40,wildingj
"IBM-HST-GP, SuperMicro FW, verify",Briggs:Hard Drive Undetected While Installing Ubuntu via LSI MegaRAID SAS+SATA RAID Controllers Adapter,closed,2016-05-14,https://github.com/open-power/supermicro-openpower/issues/39,ahthai
"IBM-ISST, Tencent defer, verify",No interface after loading the i40e driver on the kvm host,closed,2016-05-14,https://github.com/open-power/supermicro-openpower/issues/38,haochanh
"IBM-ISST, Linux OS, Tencent defer, verify",System hung after loading the hard drive during kvm install,closed,2016-05-13,https://github.com/open-power/supermicro-openpower/issues/37,haochanh
"IBM-HST-GP, KVM, Linux OS, RHEL, Tencent defer, Ubuntu",missing network interface for Ethernet Controller X710/X557-AT,closed,2016-05-12,https://github.com/open-power/supermicro-openpower/issues/36,dacng
"IBM-HST-GP, verify",Briggs:Hard Drive Undetected While Installing Ubuntu,closed,2016-05-11,https://github.com/open-power/supermicro-openpower/issues/35,ahthai
"IBM-HST-RAS, SuperMicro FW, Tencent defer, verify","RAS: BMC Sensor GUI shows de-configured/disabled core in ""green"" state.",closed,2016-05-10,https://github.com/open-power/supermicro-openpower/issues/34,absaikia
"IBM FW, IBM-HST-RAS, Stratton, Tencent defer",RAS: Faulty core doesn't activate any Attention LED on 1U system to indicate the faulty hardware on the system,closed,2016-05-10,https://github.com/open-power/supermicro-openpower/issues/33,absaikia
"IBM-HST-RAS, Stratton, verify",RAS:The two LAN activity LEDs near the Chassis Identify LED on 1U system are not working.,closed,2016-05-09,https://github.com/open-power/supermicro-openpower/issues/32,absaikia
"IBM-HST-RAS, SuperMicro FW, Tencent defer, verify",RAS: missing Power Supply doesn't turn on the blinking RED identify LED or BMC GUI fault roll up indicator,closed,2016-05-09,https://github.com/open-power/supermicro-openpower/issues/31,absaikia
"IBM PowerKVM, IBM-ISST",INFO: rcu_sched detected stalls on CPUs/tasks:,closed,2016-05-06,https://github.com/open-power/supermicro-openpower/issues/30,haochanh
"IBM-HST-GP, SuperMicro FW, Tencent defer","Nessus security scan shows security risks on BMC ports 443, 3520, and 5900",closed,2016-05-06,https://github.com/open-power/supermicro-openpower/issues/29,wildingj
"IBM-HST-RAS, SuperMicro FW, Tencent defer, verify",RAS : Multiple Issues in the FRU Inventory List,closed,2016-05-06,https://github.com/open-power/supermicro-openpower/issues/28,absaikia
"IBM-HST-RAS, verify",RAS: BMC IP settings erased during PNOR code update .PNOR Upload gui doesn't have any option to preserve config ,closed,2016-05-05,https://github.com/open-power/supermicro-openpower/issues/27,absaikia
"Briggs&Stratton GA1 defer, IBM-HST-RAS, Linux OS, Tencent defer, verify",RAS: System takes unusually long time to get to Ubuntu 16.04 host login prompt after Petitboot menu,closed,2016-05-04,https://github.com/open-power/supermicro-openpower/issues/26,absaikia
"IBM-HST-RAS, Stratton, SuperMicro FW, Tencent must-fix, verify",RAS:Get Board ID command failed: 0xff Unspecified error for memory dimms during system boot ,closed,2016-05-04,https://github.com/open-power/supermicro-openpower/issues/25,absaikia
"Briggs&Stratton GA1 mustfix, IBM-HST-RAS, SuperMicro FW, Tencent defer, verify","RAS:Missing Fans At boot time doesn't generate any serviceable event or activate the blinking red UID LED, speed of remaining FANs not increased",closed,2016-05-04,https://github.com/open-power/supermicro-openpower/issues/24,absaikia
"IBM-HST-RAS, SuperMicro FW, verify",RAS:Identify LED stays in Solid ON state when activated remotely using chassis identify command,closed,2016-05-03,https://github.com/open-power/supermicro-openpower/issues/23,absaikia
IBM-HST-RAS,"RAS:No Readings available for cpu , dimm temp sensors",closed,2016-05-02,https://github.com/open-power/supermicro-openpower/issues/22,absaikia
"bug, SuperMicro FW, SuperMicro SL",Petitboot change needed for CAPI,closed,2016-04-27,https://github.com/open-power/supermicro-openpower/issues/21,bwmashak
"bug, SuperMicro FW, SuperMicro SL",Cronus IPMI command support,closed,2016-04-18,https://github.com/open-power/supermicro-openpower/issues/20,a-barrera
"IBM FW, SuperMicro FW, SuperMicro SL, Tencent must-fix, verify",BMC should be using OCB channel 2,closed,2016-04-13,https://github.com/open-power/supermicro-openpower/issues/19,cjcain
"IBM-HST-RAS, SuperMicro FW, SuperMicro SL, verify",RAS:eSEL.pl script is unable to parse the PEL data out of eSEL,closed,2016-04-13,https://github.com/open-power/supermicro-openpower/issues/18,absaikia
"IBM-HST-RAS, SuperMicro FW, SuperMicro SL, verify",RAS:Host doesn't automatically reboot in case of Platform Checkstop,closed,2016-04-13,https://github.com/open-power/supermicro-openpower/issues/17,absaikia
"SuperMicro HW, SuperMicro SL, Tencent must-fix, verify",2U WIO Limitation for PCIe Errata HW323536,closed,2016-04-12,https://github.com/open-power/supermicro-openpower/issues/16,a-barrera
"IBM FW, SuperMicro SL",serial console slow in the petiboot and Linux OS on P8DTU,closed,2016-04-08,https://github.com/open-power/supermicro-openpower/issues/15,leo369
"bug, SuperMicro FW, SuperMicro HW, SuperMicro I/O Adapters, Tencent must-fix, verify",UIO XML changes for PCIe Errata HW323536,closed,2016-04-05,https://github.com/open-power/supermicro-openpower/issues/14,a-barrera
"bug, SuperMicro FW, SuperMicro SL",Fan speed during boot may be set too low,closed,2016-04-04,https://github.com/open-power/supermicro-openpower/issues/13,a-barrera
"SuperMicro FW, SuperMicro SL",VGA console does not display OPAL boot progress,closed,2016-04-04,https://github.com/open-power/supermicro-openpower/issues/12,a-barrera
,system no response when select language page in petiboot ,closed,2016-03-22,https://github.com/open-power/supermicro-openpower/issues/11,leo369
,Need pull in the Patch to master-next for support 2 memory buffer interleaving ,closed,2016-03-15,https://github.com/open-power/supermicro-openpower/issues/10,leo369
"IBM FW, question","with 4.4.4 kernel , 15MB allocate size can not plugin  mavell raid CLI ",closed,2016-03-11,https://github.com/open-power/supermicro-openpower/issues/9,leo369
"Briggs&Stratton GA1 defer, enhancement, IBM FW, question, SuperMicro FW, SuperMicro SL, Tencent defer",Minimum DIMM to IPL.,open,2016-03-08,https://github.com/open-power/supermicro-openpower/issues/8,bwmashak
"SuperMicro FW, SuperMicro SL",Missing FRU Inventory Records,closed,2016-02-29,https://github.com/open-power/supermicro-openpower/issues/7,wghoffa
"enhancement, IBM FW, SuperMicro SL, verify",Hostboot to support Turbo mode on/off for SoftLayer,closed,2016-02-25,https://github.com/open-power/supermicro-openpower/issues/6,mzipse
"enhancement, IBM FW, SuperMicro SL, verify",Hostboot formal delivery of DDR4 support,closed,2016-02-25,https://github.com/open-power/supermicro-openpower/issues/5,mzipse
"enhancement, IBM FW, SuperMicro SL, verify",Flags set in PNOR TOC needed to support Reset/Reprovisioning,closed,2016-02-25,https://github.com/open-power/supermicro-openpower/issues/4,mzipse
"enhancement, IBM FW, SuperMicro SL, verify",Opal support for SoftLayer override of customer settings,closed,2016-02-25,https://github.com/open-power/supermicro-openpower/issues/3,mzipse
"enhancement, IBM FW, SuperMicro SL, verify",Opal support for UART to VGA Mirroring function,closed,2016-02-25,https://github.com/open-power/supermicro-openpower/issues/2,mzipse
"IBM FW, question, verify",Test Issue for new users,closed,2016-02-23,https://github.com/open-power/supermicro-openpower/issues/1,mzipse
